scrape_time,job_title,publisher,time_posted,salary,job_type,desc
29-Apr-2022 T11:56,Data Engineering (Internship),Endowus,2 days ago,,Full–time,"About us
Endowus is Asia's leading fee-only digital wealth platform. Headquartered in Singapore, we are the first digital advisor to span both private wealth and public pension savings (CPF & SRS), helping all investors grow their money with expert advice, institutional access to financial solutions, low & fair fees, and a delightful personalised digital wealth experience.
Our clients entrust us with a responsibility that goes far beyond technology or financial markets - they entrust us with their wealth - their livelihoods and ambitions of a better future for themselves and their loved ones. Our mission is clear: help people invest better so they can live easier today, and better tomorrow.

The people you will work with
The team has deep domain knowledge in finance and technology, bringing together decades of experience at Goldman Sachs, Morgan Stanley, UBS, Credit Suisse, The Blackstone Group, AQR, Grab, Dropbox, Lyft, Redmart, Carousell, Bytedance, Grab, Kakao, Alibaba, and more See our leadership team here . We practise inclusion and treasure our diversity in background and experience. A diverse team is our biggest asset and we look for people who share our belief in Endowus' clear mission.

Investors, recognition, licensing
Endowus is backed by global leading strategic and venture capital investors including UBS, Samsung Ventures, EDBI, Prosus Ventures, ZVC, Singtel Innov8, Lightspeed Venture Partners, and SoftBank Ventures Asia.

Endowus has been recognised by the industry with the following awards: Singapore's Rising Star and Fintech Innovation (Asia Asset Management's Best of the Best Awards 2021), LinkedIn Top Start-ups 2021, WealthTech of the Year (Asia FinTech Awards 2021), and the top 15 Singapore's Best Workplaces Award (Great Place to Work).
Endowus is licensed by the Monetary Authority of Singapore (MAS).

About Data Engineering Intern Role
• We are looking for a Data Engineering Intern who thrives in a fast-paced environment and enjoys driving innovation through rapid prototyping and iterative development.
• Being part of Endowus's Data Engineering team, you will shadow a senior colleague and support in building end-to-end product features that the team is working on.
• You will need to leverage the entire technology stack to realise these goals and will be part of a team that is constantly tackling difficult questions of scale, architecture, and interaction.
• You will experience real-life day to day operations as a valued member of the team Requirements:
• Pursuing Bachelor Degree in Computer Science, a related field, or equivalent professional experience
• Able to commit to a 10 weeks summer internship.
• Able to work independently while being a proactive team player with excellent communication skills.
• Some fluency with hands-on software development and strong understanding of SDLC activities.
• Ability to analyse data (e.g. using SQL or Excel)
• Knowledge of CI/CD practises is a plus.
• Knowledge in at least one of the JVM languages such as Java, Scala is a plus
• Motivated, positive attitude, responsible and proactive.
• Passionate in learning and working with new technologies. Nice to haves
• Basic knowledge of finance and trading Benefits & perks
• Stock options in a fast growing company *
• Employee discount for investing at Endowus
• Flexible working hours and locations so you can live life and your best work - you are trusted to be responsible
• Competitive Staff Benefits; Annual Leave, Medical insurance, Dental *
• Productivity Equipment; Omnidesk Standing Desk & Ergonomic Chairs, Dell UltraSharp USB Type-C Monitor, high-end computer peripherals
• Choice of Apple or PC equipment
• Additional S$250 /HKD 1450 budget for your favourite hardware to boost productivity * Note: * is only applicable to Full-Time employees"
29-Apr-2022 T11:56,Senior Data Engineer,Selby Jennings,23 days ago,,Full–time,"A global multi-manager platform with pods of internal and partner portfolio managers, are searching for a Senior Data Engineer to join their Singapore office. This firm work across quantitative, fundamental equity and tactical trading strategies with over 30+ years of experience globally. They focus on investing in their own proprietary technologies so are able to be compete to be one of the best in their field.

The Senior Data Engineer will be responsible for...
• Maintaining, enhancing and optimising the data platform
• Creating new data processing pipelines
• Improving data processes including integrating new data formats, analytical tools etc
• Collaborate with Portfolio Managers, Data Scientists and Data Ops for data sets

The Senior Data Engineer should have the following...
• Strong knowledge and experience with python scripting
• Experience with Financial Data and Big Data
• Experience building, deploying and running on cloud (AWS Preferred)
• Mentoring junior engineers

For further information about this position please apply for this Senior Data Engineer in Singapore"
29-Apr-2022 T11:56,Data Engineer – SQL,AiDA Technologies,Full–time,,,"[vc_row css_animation="""" row_type=""row"" use_row_as_full_screen_section=""no"" type=""full_width"" angled_section=""no"" text_align=""left"" background_image_as_pattern=""without_pattern""][vc_column][vc_column_text]
Job Title: Data Engineer

Industry: Computer Software, Financial Services, Information Technology & Services
Employment Type: Full-time
Job Location: Singapore
Seniority Level: Entry level
Job Functions: Information Technology

Job summary

We are looking for a Data Engineer who will work on the data transformation and system deployment. The primary focus will be on understanding data science solutions of a particular problem, implement data transformations required, as web APIs . You will also work with a team of highly motivated members and integrate the solution in client environments.

Responsibilities and duties
• Writing SQL queries
• Linking different tables into one table based on a provided schema
• Implementing data transformation (including ETL) for machine learning modelling
• System integration and testing

Qualifications and skills (requirement)
• Diploma, B.Eng or BS
• Hand-on experience working with SQL-based technologies on traditional RDBMS, such as Oracle, Postgresql or MySQL
• Proficiency in Python programming or Java

Qualifications and skills (good to have)
• Database System Design
• Basic Knowledge on Machine Learning
• Experience with AWS services including S3, Redshift, EMR and RDS.
• DevOps tools such as Docker
• UI development

Benefits and perks
• An exciting learning opportunity at a fast paced startup with open and friendly colleagues
• Competitive salary based on skills & experience with excellent insurance and other benefits.
• Opportunity to work with best data scientists in the world,including Kaggle Grand Master
• Deliver high impact solutions for prestigious clients across ASEAN, India, and Hong Kong.

[/vc_column_text][/vc_column][/vc_row"
29-Apr-2022 T11:56,Data Engineer,Persolkelly Singapore Pte. Ltd.,3 days ago,,Full–time,"Responsibilities
• Design and implement relevant data models in the form of data marts stored in Operational Data Stores, Data Warehouses or Big Data platforms
• Build data pipelines to bring information from source systems, harmonise and cleanse data to support analytics initiatives for core business metrics and performance trends.
• Perform data profiling to understand data quality and advise practical measures to address such data issues through data transformation and data loading
• Dive into company data to identify sources and features that will drive business objectives.
• Work closely with project manager and technical leads to provide regular status reporting and support them to refine issues / problem statements and propose / evaluate relevant analytics solutions

Requirements :
• Prior experience building large scale enterprise data pipelines using commercial and / or open source data management tools from vendors such as Informatica, Talend, Microsoft, IBM or Oracle
• Strong knowledge of data manipulation languages such as SQL necessary to build and maintain complex queries and data pipelines
• Practical appreciation of data quality metrics and remediation strategies
• Data modelling and architecting skills including strong foundation in data warehousing concepts, data normalisation, and dimensional data modelling such as OLAP
• Undergraduate or graduate degree in Computer science or equivalent

To Apply :

Interested candidates, who wish to apply for the above position; please send in your resume to HIDDEN TEXT or click the ' Apply Now ' below and ' ATTN : BVIN '

We regret that only shortlisted applicants would be notified.

B Vidita Nantini REG No : R22105644

PERSOLKELLY SINGAPORE PTE LTD EA License No : 01C4394

By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates collecting, using and disclosing my personal data for the purposes set out in the Privacy Policy which is available at www.

persolkelly.com.sg I also acknowledge that I have read, understood, and agree to the said Privacy Policy"
29-Apr-2022 T11:56,Data Engineer,Huxley,1 day ago,,Full–time,"Huxley is currently working with a digital assets company that is rapidly expanding in the region. This is an exciting opportunity for highly motivated individuals keen to work in a busy environment and contribute with ideas.

We are currently looking to fill 2 Data Engineer positions focusing on data modelling and risk related projects:

Data Engineer should have the following:
• 3+ year of experience developing machine models
• Proficient in either Python, Java and/or Scala
• Master's Degree with working experience OR Phd
• Understanding of deep learning is a plus

Data Engineer will be responsible for:
• Building Models reliable on machine learning, graph mining and other data driven technologies. Identify potential threats in KYC, Payments, Credit, Reward etc
• Maintain the Models to meet business expectations.
• Work on data that analyses customer feedback and satisfaction analysis by leveraging on machine learning techniques.
• Collaborate effectively with various stakeholders

Please note that this opportunity is open for Singaporeans only.

If you are interested in the above-mentioned Data Engineer role located in Singapore, do contact me and attach your latest CV. I will be glad to provide additional information and guide you through the next steps where necessary.

Consultant Details:

Anastasija Horoscuka

EA License No.: R2093146

Huxley is a trading division of SThree Pte Limited

(Registration Number: 200720126E | SThree Pte Limited Licence Number 16S8216 | Huxley Licence Number 53132076J)

As per Ministry of Manpower (MoM) requirements, if you're suitable for any roles that we will be putting you forward for, we will need to request for your identification number. Please be assured that this will not be disclosed with our client or any other parties other than MoM.

Award winner of:

Recruitment Agency of the Year by Asia Recruitment Awards 2019 | Best Client Services by Asia Recruitment Awards 2017 | Best Overseas Operation by Global Recruiters 2017 | Highly Commended for Best Large Recruitment Business 2017 | Commended for Best In-House Training by Global Recruiters 2017"
29-Apr-2022 T11:56,"Data Engineer, MBG",Meta,2 days ago,,Full–time,"Meta is looking for exceptionally talented and experienced engineers to join the MBG Technology team. Our team provides analytics and workflow tools for Meta Business Group ( MBG), partnering with sales, marketing, measurement, support and operations teams.In this role, you’ll work with some of the brightest minds in the industry, work with one of the richest data sets in the world, use cutting edge technology, and get an opportunity to solve some of the most challenging business and engineering problems, at a scale that few companies can match. You will do so by partnering with stakeholders/teams and building scalable, reliable solutions that provide business critical insights and metrics, while ensuring the best uptime and responsiveness.

Data Engineer, MBG Responsibilities:
• Manage data warehouse plans for a business vertical or a group of business verticals
• Build data expertise and own data quality for allocated areas of ownership
• Design, build, optimize, launch and support new and existing data models and analytical solutions
• Partner with internal stakeholders to understand business requirements, work with cross-functional data and products teams and build efficient and scalable data solutions
• Conduct design and code reviews
• Work with data infrastructure to triage infra issues and drive to resolution
• Manage the delivery of high impact dashboards, tools and data visualizations

Minimum Qualifications:
• 2+ years of experience in the data warehouse space, custom ETL design, implementation and maintenance
• 2+ years of experience in SQL or similar languages, and development experience in at least one language (Python, PHP etc.)
• Experience with data architecture, data modeling, schema design and software development
• Experience in leading data driven projects from definition through interpretation and execution
• Experience with large data sets, Hadoop, and data visualization tools
• Experience initiating and driving projects, and communicating data warehouse plans to internal clients/stakeholders
• Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.

Preferred Qualifications:
• Experience working in support of diverse communities"
29-Apr-2022 T11:56,Data Engineer,KS CONSULTING PTE. LTD.,24 days ago,$5.5K–$8K a month,Full–time,"Our client, a leading financial services company is looking to hire a Data Engineer with excellent communication skills and experience in data modelling and optimizing ETL jobs.

Responsibilities:
• Manage data modeling design, writing, and optimizing ETL jobs
• Participate in building and enhancing enterprise cloud data warehouse
• Deliver and manage in-house and cloud-native data solutions to meet business requirements across firm-wide business units
• Design and implement Data and AI central data platform as well as related tools/systems for advanced business analytics and enterprise data governance
• Assist in creating and monitoring analytics dashboards, for different business functions
• Ensure quality, integrity and accuracy of datasets through tracked, secured and auditable controls

Requirements:
• Hands-on experience with Linux and shell scripting
• Working experience with containerization (Docker/K8S) and task orchestration tools (Airflow/Luigi, etc.)
• Experience with cloud service and tools (AWS/Azure/GCP), as well as cloud data warehouse platforms.
• Experience with modern DevOps practices including version control, TDD, CI/CD, etc., for both code and configuration changes.
• Excellent coding skills with Python and SQL, and solid understanding of object-oriented analysis and design
• Working knowledge of common algorithms and data structures, with strong analytical and problem-solving skills
• Basic understanding and experience with ML/AI concepts (e.g. deep learning, deep reinforcement learning, deep bayesian learning), workflows, and toolsets (Jupyter Notebook, etc.), and libraries (Numpy, Pandas, Scikit Learn, PyTorch, etc.) preferably in both cloud-native and desktop deployments.
• Experience with traditional RDBMS based systems, including Data Lake, Data Warehouses and Marts, and more modern NoSQL and cloud-native big-data

If you or anyone within your network is keen to discuss it further then please share your resue with manisha@kstalentsolutions.com"
29-Apr-2022 T11:56,"Manager, Product Development (Data Engineer)",MasterCard,Full–time,,,"Our Purpose

We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion (https://www.mastercard.us/en-us/vision/who-we-are/diversity-inclusion.html) for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.

Job Title

Manager, Product Development (Data Engineer)

Scope

Create and maintain optimal data pipeline architecture

Participate in development of data and analytic infrastructure for product development

Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.

Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.

Keep up to date with latest open source tools for data engineering

Expert knowledge in ML lifecycle

Qualifications

At least 4 years of experience as data engineer, building and deploying data pipeline

High proficiency in using Python/Scala, Spark(tuning jobs), Hadoop platforms to build Big Data products & platforms

Experience with data pipeline and workflow management tools: NIFI, Airflow.

Experienced with Agile frameworks, e.g., Scrum.

Experience with open source tools to build data pipeline, deploying and monitoring the algorithm

Comfortable in developing shell scripts for automation

Comfortable in creating CI/CD pipeline for testing, deploying and monitoring algorithm

Motivation, flexibility, self-direction, and desire to thrive on small project teams

Experience with the visualization tools like tableau, looker

COVID-19 Considerations

We value the safety of each member of our community because we know we’re all in this together. In many locations, which may change over time, we’ve implemented a virtual hiring process and continue to interview candidates by video or phone. In addition, in some locations, only individuals who have been fully vaccinated will be permitted inside Mastercard offices until further notice.

In the US, Mastercard is a government contractor, which may legally require most Mastercard employees to be vaccinated unless a verified approved medical or religious exemption is granted. Further, we are currently making every effort towards having employees return to work in the office 2 days per week, if that makes sense for their team. Everyone must be vaccinated to enter Mastercard offices at this time. Therefore, we expect all candidates to be vaccinated or to be approved for a medical or religious accommodation prior to commencing work at Mastercard.

Corporate Security Responsibility

All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:
• Abide by Mastercard’s security policies and practices;
• Ensure the confidentiality and integrity of the information being accessed;
• Report any suspected information security violation or breach, and
• Complete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.

Requisition ID: R-155294"
29-Apr-2022 T11:56,Data Engineer -Python ( 1 year extendable contract),Michael Page,$60K–$78K a year,,Contractor,"About Our Client

Our client is a renowned name in the Banking industry and is currently seeking for data engineers to design,develop and implement data applications

Job Description
• Solid hands on experience in writing Python scripts for data processing and analytics use cases.
• Should have experience on building batch and streaming data pipelines.
• Extensive experience in implementing scalable Data pipeline using Python or R/Scala, SQL.
• Exposure to core banking system, good understanding of Private banking product's life cycle
• Participate in reviews and meetings and provide updates on project progress
• Take responsibility for ensuring that risks and issues are identified and managed closely and drive all stakeholders to deliver on time and to the required quality standards
• Ensure production stability and timely communication to stake holders

The Successful Applicant
• Minimum 3 years of experience in Designing and developing Data applications using python and other programming languages.
• Bachelor's degree in information technology or computer science;
• Experience building APIs using python libraries.
• Experience working with structured and unstructured data, SQL scripting, Kafka streaming.
• Good to have an understanding of Kafka messaging system.
• Experience working in a Private Banking environment is preferred.
• Experience working on building data pipelines for Data and analytics aplications or a Data Warehouse system

What's on Offer

You will be part of an organisation who sees value in investing in their employees. Stability in your career is a key for them.The remuneration for this role will be competitive and in line with the market"
29-Apr-2022 T11:56,Big Data Engineer,Salt,22 days ago,$8.5K–$9.5K a month,Contractor,"SALT is hiring Big Data Engineer for a global technology client on a two-year convertable contract role.

You will be responsible for
• Responsible for the monitoring and uptime of all production and Non-Production Big Data Stack.
• Strive to improve the stability, security, efficiency, scalability, and availability of production systems by applying software engineering practices and by implementing monitors and alerts.
• Estimate Bigdata stack capacities; develop methods for monitoring capacity and usage.
• Lead efforts to develop and improve procedures for automated monitoring and proactive intervention, reducing any need downtime.
• Provide and drive architecture and the design of Big Data solutions
• Design and implement high performance systems supporting large volume real time and batched data processes
• Propose and design data architecture solutions for scalability, high availability, fault tolerance, and elasticity for various application needs.
• Develop ETL pipelines with robust monitoring and alarming
• Develop data models that are optimized for business usability and understanding
• Develop and optimize data tables using best practices for partitioning, compression, parallelization, etc.
• Optimize SQL and ETL solutions to solve various reporting requirements.

You should be coming from
• Overall 8+ years of relevant industry experience
• Good knowledge of big data technology landscape and concepts related to distributed storage/computing.
• Experience with big data frameworks (e.g., Hadoop, Spark) and distributions (Cloudera, Hortonworks, MapR).
• Experience with batch & ETL jobs to ingest and process data from multiple data sources.
• Experience with NoSQL databases (e.g., Cassandra, MongoDB, Neo4J, Elasticsearch, InfluxDB)
• Experience with querying tools (e.g., Hive, Spark SQL, Impala).
• Experience in real-time stream processing, using solutions such as Kafka, AWS Kinesis, Flume, and/or Spark Streaming.
• Experience in DevOps and DataOps principles (e.g., Infrastructure as code, automating different parts of the data pipeline).
• Monitor and evaluate Big Data stack performance and adjust configuration as appropriate
• Participate in disaster recovery design, testing and execution

If this sounds like your ideal next move, I want to talk to you! Reach out to me at jvenkataraman@welovesalt.com or apply via the posting.

CEI No: R1659595 / Licence No: 07C3147

Salt is acting as an Employment Business in relation to this vacancy.

Job Information
Job Reference: JO-2204-253832
Salary: Negotiable
Salary per: month
Job Duration:
Job Start Date: 01/06/2022
Job Industries: Technology
Job Locations: Singapore
Job Types: Contract

Apply for this Job

Name *

Please enter your full name.

Email *

Enter a valid email address.

Upload a CV *

Upload your CV to accompany your application for this job.

Please tick this box to consent to us using your data. How we use your data is outlined in our privacy policy *

Fields marked with * are required"
29-Apr-2022 T11:56,Azure Data Engineer,Avanade,18 mins,,Full–time,"As a Data Engineering Consultant at Avanade, you will use modern data engineering techniques to build Azure based data pipelines and platforms to support Avanade's customers in making better business decisions.

In this role, you will be engaged in the Data Engineering role family inside the Analytics Talent Community. You will design and build data pipelines, data platform, dashboarding and reporting solutions, data consumption APIs and a variety of other solutions and tools for end users. You will be a critical point within the data supply chain, while ensuring that all stakeholders have access to and can work with the latest data.

In line with an always increasing market demand, Avanade is looking to expand its Analytics team with experienced Data Engineer (but not only, see other job postings) to work on state-of-the-art data platform on the Azure cloud.

""In addition to the opportunity to work on great projects with the latest technologies, Avanade is distinguished above all by its informal culture and a strong us-feeling. Everyone is willing to help each other, is approachable and frequently there are evenings or days organized for training, knowledge sharing or team bonding. With a good mix of working hard on fun and challenging projects and attending fun events organized for colleagues, Avanade is a Top Employer for a reason."" - Robin - Data Engineer at Avanade.

You make the difference because:
• You like to work with the latest tools & techniques in the field of data to help the largest companies in Belgium (or other countries, if you consider it);
• Microsoft Azure Data & Analytics PaaS & SaaS Services such as Databricks (Spark), HD Insight, Data Factory, Data Lake, CosmosDB, SQL and DevOps have no/little secrets for you, or you have a similar technology stack expertise that can be transposed;
• In addition, you have experience with data modeling/warehousing techniques and data integration;
• You also have advanced knowledge of at least one programming languages (Python, Scala or Java);
• CI/CD, VCS, Parallel Processing (MPP) and NoSQL are not abstract concepts to you;
• You have at least 3 years of relevant work experience, or can justify a similar expertise;
• You have a Bachelor’s or Master’s degree in Computer Science, Mathematics, Statistics or another relevant field;
• You speak English, preferably also Dutch or French.

Why should you choose Avanade?
• At Avanade we continuously invest in the development of your skills. We help you to keep up to speed with the latest in technology and business.
• Besides an exciting international environment, a unique chance to participate in challenging and state-of-the-art projects and interaction with inspiring colleagues who have a professional attitude and attach considerable importance to teamwork; we stand for:
• A competitive salary with additional benefits, such as a company car, phone, insurances.
• A very strong training & development focus, with an internal University and ample opportunity to learn and grow.
• A personal career plan, controlled by you and guided by Avanade.

Do you feel the match?

Do you recognize yourself in this description and would you like to get to know us? Then apply immediately by sending in your CV via our website. Applying by e-mail is not possible. If we see a match, we will call you quickly for an introduction and you will have 2 job interviews. Do you have any questions or want to know why we love working at Avanade? Then contact our recruiter Eline Rubertus"
29-Apr-2022 T11:56,Staff Data Engineer,Twitter,3 days ago,,Full–time,"Who We Are :

Twitter users generate many terabytes of data every day; Twitter engineers run hundreds of experiments; Twitter Data Engineers build data pipelines and data processes that calculate metrics and scale increasingly sophisticated models of users and content.

The Data Science team at Twitter is at the intersection of all this data and strives to make it actionable to all business units around Twitter.

Data Engineers work alongside Data Scientists analyze this data via observational analyses, trend analyses, modeling, and new measurement strategies.

We also implement metrics to track the impact of new product experiments and more generally find ways to make very large scale data approachable to guide our decisions.

What Youll Do :

Twitter has very large and complex datasets. As a Twitter Data Engineer you will build datasets and make them accessible to our partner teams by writing great production code to simplify the complexity.

Your work will enable Product Managers and other decision-makers across the company to bring together insights and inform our product and strategy.

In every decision that you influence, you will see the product improve and be more valuable to Twitter users.

We are trying to improve Twitter. To improve something, we need to be able to measure it. As a Data Engineer you will enable better measurements and ensure measurement accuracy so that we know where we are doing well and where we want to improve.

As such, you will :

Design, develop, and launch extremely efficient and reliable data pipelines to move data and to provide intuitive analytics to our partner teams.

Make Twitter-scale data more discoverable and easy to use for Data Scientists and Analysts across the company.

Collaborate with other engineers and Data Scientists to discover the best solutions.

Support your colleagues by reviewing code and designs.

Diagnose and solve issues in our existing data pipelines and envision and build their successors.

Who You Are :

You want to be part of a community of the most talented, forward-thinking Data Scientists and Engineers in the industry.

You are a strong Scala or Java developer. You demonstrate clear and concise communication and data-driven decision-making.

You are passionate about learning or growing your expertise in some or all of the following :

Qualifications

B.S. and / or M.S. in Computer Science or a related technical field, or equivalent experience

8+ years of experience in either data infrastructure or backend systems

Strong understanding of SQL

Broad knowledge of the data infrastructure ecosystem

Experience with Hadoop or other MapReduce-based architectures

Experience working with large data volumes

Good understanding of one or more of the following : Scala, C++, or Java

Experience with any of the following is a plus :

Scalding

Full Stack Development

Company Description

Twitter serves the public conversation because conversation is a force for good in the world. The opportunity to help the world connect, debate, learn, and solve problems is what draws us to careers at Twitter, and its what keeps us here.

Additional Information

We are committed to an inclusive and diverse Twitter. Twitter is an equal opportunity employer. We do not discriminate based on race, ethnicity, color, ancestry, national origin, religion, sex, sexual orientation, gender identity, age, disability, veteran, genetic information, marital status or any other legally protected status.

San Francisco applicants : Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records"
29-Apr-2022 T11:56,"Senior Data Engineer, Global Business Intelligence",Apple,16 days ago,,Full–time,"Summary
Posted: Apr 14, 2022

Role Number:200366968

At Apple, new ideas have a way of becoming extraordinary products, services and customer experiences. Bring passion and dedication to your job and there's no telling what you could accomplish!

The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionised entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it!

The Global Business Intelligence team provides data services, analytics, reporting and data science solutions to Apple’s business groups including Retail, AppleCare, Operations, Finance, Sales, Marketing, Apple Media Products and external partners. We lead enterprise data stores with petabytes of data, process billions of rows of data in batch and real-time to provide solutions to our users helping them gain insight and to make informed business decisions.

We are looking for a Senior Data Engineer to join our team. You will engage directly with key business partners to understand the business strategies and solution needs, drive and lead technical design discussions with development teams. You should be passionate about data and its nuances, and enjoy getting hands-on with technical solution design and development work. In Apple, we leverage a diverse technology stack such as Teradata, PostgreSQL, Snowflake, SingleStore, HANA, Spark, Cassandra and beyond. Designing, developing and scaling solutions using these technologies are a core part of our daily job.

Key Qualifications

Key Qualifications
• Experience in designing and building dimensional data models to improve accessibility, efficiency and quality of data.
• Hands on database development experience with Relational or MPP/distributed systems such as Snowflake/ Teradata/ SingleStore/ Hadoop
• Programming experience in building end to end data pipelines with SQL, Python and/or Scala
• Proficient in writing Advanced SQL with expertise in performance tuning
• Experience working with data at scale
• Ability to communicate effectively, both written and verbal, with technical and non- technical teams
• Strong understanding of development processes and agile methodologies
• Experience with data science and machine learning tools as well as cloud technologies is a plus

Description

Description
Design and build data structures on platforms such as Snowflake, and highly scalable data pipelines using technologies such Spark and Kafka to provide efficient reporting and analytics capability,

Build data and reporting solutions (in platforms such as SingleStore) that are highly optimised for fast data access

Translate complex business requirements into scalable technical solutions meeting data warehousing design standards. Solid understanding of analytics needs and proactiveness to build generic solutions to improve overall efficiency.

Strong understanding of analytics needs and a proactive approach, focusing on reusable solutions

Lead/work with many global teams, communicate effectively, both written and verbal, with technical and non-technical multi-functional teams.

Keep up-to-date on the newest technology solutions in market to generate innovative ideas to solve business challenges.

We seek a self starter, forward-thinking person with strong leadership capabilities.

Education & Experience

Education & Experience

Additional Requirements

Additional Requirements
• Apple is an Equal Opportunity Employer that is committed to inclusion and diversity. We also take affirmative action to offer employment and advancement opportunities to all applicants, including minorities, women, protected veterans, and individuals with disabilities. Apple will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants.
• We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation"
29-Apr-2022 T11:56,Data Engineer,Raffles Medical Group,1 day ago,,Full–time,"Data Engineer, Raffles Medical Group

Raffles Medical Group (RMG) is a leading integrated regional healthcare provider, listed on the Singapore Stock Exchange (SGX:BSL). Our regional presence spans 14 cities with medical facilities in Singapore, China, Japan, Vietnam and Cambodia.

At RMG, you’ll be part of a team who is focused on delivering high quality healthcare experiences to our broad spectrum of clients. We strive for an environment where we inspire one another, encourage you to achieve your best, and importantly, share success together. We create opportunities to develop your skills and chart your career with us.

We are looking for a Data Engineer to build data infrastructure to power the insights needed for evidence-based decision-making and enhance service-delivery. You will be architecting, designing and building next-generation data infrastructure to drive digital transformation in the heath sector.

Key Responsibilities/Duties

Design and build resilient and efficient data pipelines for both batch and real-time streaming data

Architect and design data infrastructure on cloud using industry standard Infrastructure-as-Code tools

Execute projects with an Agile mindset

Build software frameworks to solve data problems at scale

Collaborate with product managers, software engineers, data analysts and data scientists to build scalable and data-driven platforms and tools

Obsess over cyber security by identifying threat & risk, ensuring all the components, from a platform, frameworks to the applications are fully secure and are compliant to infosec policies

Develop metrics to measure and monitor client and server API health and utilization

Requirements

Degree in Computer Science or have equivalent professional experience

At least 3 years of relevant experience in developing scalable, secured, fault tolerant, resilient & mission-critical data platforms

Experience with data processing tools such as Spark, Beam, Flink, Airflow, Kafka, dbt

Experience with the cloud (e.g. AWS, GCP, Azure)

Experience implementing batch and streaming data pipelines

Experience writing efficient SQL

Proficiency in at least one of the programming languages Java, Scala, or Python along with a fair understanding of runtime complexities.

In-depth knowledge of both SQL and NoSQL databases, including performance tuning and troubleshooting

In-depth knowledge of data modelling, data warehouse, and data lake

Familiar with DevOps tools such as Git, Docker, Terraform

Familiar with MLOps tools such as MLFlow, Kubeflow

Passionate about working in healthcare and raising the bar on healthcare solutions in Singapore and the region

Thank you for your interest. We regret that only shortlisted applicants will be notified"
